"X","State.Code","County.Code","Site.Num","Parameter.Code","POC","Latitude","Longitude","Datum","Parameter.Name","Date.Local","Time.Local","Date.GMT","Time.GMT","Sample.Measurement","Units.of.Measure","MDL","Uncertainty","Qualifier","Method.Type","Method.Code","Method.Name","State.Name","County.Name","Date.of.Last.Change"
7913,6,67,6,44201,1,38.613779,-121.368014,"WGS84","Ozone","2022-06-11","10:00","2022-06-11","18:00",0.04,"Parts per million",0.005,NA,"","FEM",87,"INSTRUMENTAL - ULTRA VIOLET ABSORPTION","California","Sacramento","2023-04-20"
7914,6,67,6,44201,1,38.613779,-121.368014,"WGS84","Ozone","2022-06-11","11:00","2022-06-11","19:00",0.04,"Parts per million",0.005,NA,"","FEM",87,"INSTRUMENTAL - ULTRA VIOLET ABSORPTION","California","Sacramento","2023-04-20"
7915,6,67,6,44201,1,38.613779,-121.368014,"WGS84","Ozone","2022-06-11","12:00","2022-06-11","20:00",0.042,"Parts per million",0.005,NA,"","FEM",87,"INSTRUMENTAL - ULTRA VIOLET ABSORPTION","California","Sacramento","2023-04-20"
7916,6,67,6,44201,1,38.613779,-121.368014,"WGS84","Ozone","2022-06-11","13:00","2022-06-11","21:00",0.041,"Parts per million",0.005,NA,"","FEM",87,"INSTRUMENTAL - ULTRA VIOLET ABSORPTION","California","Sacramento","2023-04-20"
7917,6,67,6,44201,1,38.613779,-121.368014,"WGS84","Ozone","2022-06-11","14:00","2022-06-11","22:00",0.04,"Parts per million",0.005,NA,"","FEM",87,"INSTRUMENTAL - ULTRA VIOLET ABSORPTION","California","Sacramento","2023-04-20"
7918,6,67,6,44201,1,38.613779,-121.368014,"WGS84","Ozone","2022-06-11","15:00","2022-06-11","23:00",0.038,"Parts per million",0.005,NA,"","FEM",87,"INSTRUMENTAL - ULTRA VIOLET ABSORPTION","California","Sacramento","2023-04-20"
7919,6,67,6,44201,1,38.613779,-121.368014,"WGS84","Ozone","2022-06-11","16:00","2022-06-12","00:00",0.03,"Parts per million",0.005,NA,"","FEM",87,"INSTRUMENTAL - ULTRA VIOLET ABSORPTION","California","Sacramento","2023-04-20"
7920,6,67,6,44201,1,38.613779,-121.368014,"WGS84","Ozone","2022-06-11","17:00","2022-06-12","01:00",0.027,"Parts per million",0.005,NA,"","FEM",87,"INSTRUMENTAL - ULTRA VIOLET ABSORPTION","California","Sacramento","2023-04-20"
7921,6,67,6,44201,1,38.613779,-121.368014,"WGS84","Ozone","2022-06-11","18:00","2022-06-12","02:00",0.023,"Parts per million",0.005,NA,"","FEM",87,"INSTRUMENTAL - ULTRA VIOLET ABSORPTION","California","Sacramento","2023-04-20"
7922,6,67,6,44201,1,38.613779,-121.368014,"WGS84","Ozone","2022-06-11","19:00","2022-06-12","03:00",0.018,"Parts per million",0.005,NA,"","FEM",87,"INSTRUMENTAL - ULTRA VIOLET ABSORPTION","California","Sacramento","2023-04-20"
7923,6,67,6,44201,1,38.613779,-121.368014,"WGS84","Ozone","2022-06-11","20:00","2022-06-12","04:00",0.014,"Parts per million",0.005,NA,"","FEM",87,"INSTRUMENTAL - ULTRA VIOLET ABSORPTION","California","Sacramento","2023-04-20"
7924,6,67,6,44201,1,38.613779,-121.368014,"WGS84","Ozone","2022-06-11","21:00","2022-06-12","05:00",0.012,"Parts per million",0.005,NA,"","FEM",87,"INSTRUMENTAL - ULTRA VIOLET ABSORPTION","California","Sacramento","2023-04-20"
7925,6,67,6,44201,1,38.613779,-121.368014,"WGS84","Ozone","2022-06-11","22:00","2022-06-12","06:00",0.011,"Parts per million",0.005,NA,"","FEM",87,"INSTRUMENTAL - ULTRA VIOLET ABSORPTION","California","Sacramento","2023-04-20"
7926,6,67,6,44201,1,38.613779,-121.368014,"WGS84","Ozone","2022-06-11","23:00","2022-06-12","07:00",0.01,"Parts per million",0.005,NA,"","FEM",87,"INSTRUMENTAL - ULTRA VIOLET ABSORPTION","California","Sacramento","2023-04-20"
8058,6,67,6,44201,1,38.613779,-121.368014,"WGS84","Ozone","2022-06-19","00:00","2022-06-19","08:00",0.023,"Parts per million",0.005,NA,"","FEM",87,"INSTRUMENTAL - ULTRA VIOLET ABSORPTION","California","Sacramento","2023-04-20"
8059,6,67,6,44201,1,38.613779,-121.368014,"WGS84","Ozone","2022-06-19","01:00","2022-06-19","09:00",0.024,"Parts per million",0.005,NA,"","FEM",87,"INSTRUMENTAL - ULTRA VIOLET ABSORPTION","California","Sacramento","2023-04-20"
8060,6,67,6,44201,1,38.613779,-121.368014,"WGS84","Ozone","2022-06-19","02:00","2022-06-19","10:00",0.02,"Parts per million",0.005,NA,"","FEM",87,"INSTRUMENTAL - ULTRA VIOLET ABSORPTION","California","Sacramento","2023-04-20"
8061,6,67,6,44201,1,38.613779,-121.368014,"WGS84","Ozone","2022-06-19","03:00","2022-06-19","11:00",0.018,"Parts per million",0.005,NA,"","FEM",87,"INSTRUMENTAL - ULTRA VIOLET ABSORPTION","California","Sacramento","2023-04-20"
8062,6,67,6,44201,1,38.613779,-121.368014,"WGS84","Ozone","2022-06-19","04:00","2022-06-19","12:00",0.015,"Parts per million",0.005,NA,"","FEM",87,"INSTRUMENTAL - ULTRA VIOLET ABSORPTION","California","Sacramento","2023-04-20"
8063,6,67,6,44201,1,38.613779,-121.368014,"WGS84","Ozone","2022-06-19","05:00","2022-06-19","13:00",0.015,"Parts per million",0.005,NA,"","FEM",87,"INSTRUMENTAL - ULTRA VIOLET ABSORPTION","California","Sacramento","2023-04-20"
8064,6,67,6,44201,1,38.613779,-121.368014,"WGS84","Ozone","2022-06-19","06:00","2022-06-19","14:00",0.024,"Parts per million",0.005,NA,"","FEM",87,"INSTRUMENTAL - ULTRA VIOLET ABSORPTION","California","Sacramento","2023-04-20"
8065,6,67,6,44201,1,38.613779,-121.368014,"WGS84","Ozone","2022-06-19","07:00","2022-06-19","15:00",0.027,"Parts per million",0.005,NA,"","FEM",87,"INSTRUMENTAL - ULTRA VIOLET ABSORPTION","California","Sacramento","2023-04-20"
8066,6,67,6,44201,1,38.613779,-121.368014,"WGS84","Ozone","2022-06-19","08:00","2022-06-19","16:00",0.033,"Parts per million",0.005,NA,"","FEM",87,"INSTRUMENTAL - ULTRA VIOLET ABSORPTION","California","Sacramento","2023-04-20"
8067,6,67,6,44201,1,38.613779,-121.368014,"WGS84","Ozone","2022-06-19","09:00","2022-06-19","17:00",0.037,"Parts per million",0.005,NA,"","FEM",87,"INSTRUMENTAL - ULTRA VIOLET ABSORPTION","California","Sacramento","2023-04-20"
8068,6,67,6,44201,1,38.613779,-121.368014,"WGS84","Ozone","2022-06-19","10:00","2022-06-19","18:00",0.04,"Parts per million",0.005,NA,"","FEM",87,"INSTRUMENTAL - ULTRA VIOLET ABSORPTION","California","Sacramento","2023-04-20"
8069,6,67,6,44201,1,38.613779,-121.368014,"WGS84","Ozone","2022-06-19","11:00","2022-06-19","19:00",0.041,"Parts per million",0.005,NA,"","FEM",87,"INSTRUMENTAL - ULTRA VIOLET ABSORPTION","California","Sacramento","2023-04-20"
8070,6,67,6,44201,1,38.613779,-121.368014,"WGS84","Ozone","2022-06-19","12:00","2022-06-19","20:00",0.042,"Parts per million",0.005,NA,"","FEM",87,"INSTRUMENTAL - ULTRA VIOLET ABSORPTION","California","Sacramento","2023-04-20"
8071,6,67,6,44201,1,38.613779,-121.368014,"WGS84","Ozone","2022-06-19","13:00","2022-06-19","21:00",0.044,"Parts per million",0.005,NA,"","FEM",87,"INSTRUMENTAL - ULTRA VIOLET ABSORPTION","California","Sacramento","2023-04-20"
8072,6,67,6,44201,1,38.613779,-121.368014,"WGS84","Ozone","2022-06-19","14:00","2022-06-19","22:00",0.044,"Parts per million",0.005,NA,"","FEM",87,"INSTRUMENTAL - ULTRA VIOLET ABSORPTION","California","Sacramento","2023-04-20"
8073,6,67,6,44201,1,38.613779,-121.368014,"WGS84","Ozone","2022-06-19","15:00","2022-06-19","23:00",0.044,"Parts per million",0.005,NA,"","FEM",87,"INSTRUMENTAL - ULTRA VIOLET ABSORPTION","California","Sacramento","2023-04-20"
8074,6,67,6,44201,1,38.613779,-121.368014,"WGS84","Ozone","2022-06-19","16:00","2022-06-20","00:00",0.043,"Parts per million",0.005,NA,"","FEM",87,"INSTRUMENTAL - ULTRA VIOLET ABSORPTION","California","Sacramento","2023-04-20"
8075,6,67,6,44201,1,38.613779,-121.368014,"WGS84","Ozone","2022-06-19","17:00","2022-06-20","01:00",0.043,"Parts per million",0.005,NA,"","FEM",87,"INSTRUMENTAL - ULTRA VIOLET ABSORPTION","California","Sacramento","2023-04-20"
8076,6,67,6,44201,1,38.613779,-121.368014,"WGS84","Ozone","2022-06-19","18:00","2022-06-20","02:00",0.043,"Parts per million",0.005,NA,"","FEM",87,"INSTRUMENTAL - ULTRA VIOLET ABSORPTION","California","Sacramento","2023-04-20"
8077,6,67,6,44201,1,38.613779,-121.368014,"WGS84","Ozone","2022-06-19","19:00","2022-06-20","03:00",0.039,"Parts per million",0.005,NA,"","FEM",87,"INSTRUMENTAL - ULTRA VIOLET ABSORPTION","California","Sacramento","2023-04-20"
8078,6,67,6,44201,1,38.613779,-121.368014,"WGS84","Ozone","2022-06-19","20:00","2022-06-20","04:00",0.033,"Parts per million",0.005,NA,"","FEM",87,"INSTRUMENTAL - ULTRA VIOLET ABSORPTION","California","Sacramento","2023-04-20"
8079,6,67,6,44201,1,38.613779,-121.368014,"WGS84","Ozone","2022-06-19","21:00","2022-06-20","05:00",0.029,"Parts per million",0.005,NA,"","FEM",87,"INSTRUMENTAL - ULTRA VIOLET ABSORPTION","California","Sacramento","2023-04-20"
8080,6,67,6,44201,1,38.613779,-121.368014,"WGS84","Ozone","2022-06-19","22:00","2022-06-20","06:00",0.025,"Parts per million",0.005,NA,"","FEM",87,"INSTRUMENTAL - ULTRA VIOLET ABSORPTION","California","Sacramento","2023-04-20"
8081,6,67,6,44201,1,38.613779,-121.368014,"WGS84","Ozone","2022-06-19","23:00","2022-06-20","07:00",0.02,"Parts per million",0.005,NA,"","FEM",87,"INSTRUMENTAL - ULTRA VIOLET ABSORPTION","California","Sacramento","2023-04-20"
8104,6,67,6,44201,1,38.613779,-121.368014,"WGS84","Ozone","2022-06-21","00:00","2022-06-21","08:00",0.013,"Parts per million",0.005,NA,"","FEM",87,"INSTRUMENTAL - ULTRA VIOLET ABSORPTION","California","Sacramento","2023-04-20"
8105,6,67,6,44201,1,38.613779,-121.368014,"WGS84","Ozone","2022-06-21","01:00","2022-06-21","09:00",0.01,"Parts per million",0.005,NA,"","FEM",87,"INSTRUMENTAL - ULTRA VIOLET ABSORPTION","California","Sacramento","2023-04-20"
8106,6,67,6,44201,1,38.613779,-121.368014,"WGS84","Ozone","2022-06-21","02:00","2022-06-21","10:00",0.01,"Parts per million",0.005,NA,"","FEM",87,"INSTRUMENTAL - ULTRA VIOLET ABSORPTION","California","Sacramento","2023-04-20"
8107,6,67,6,44201,1,38.613779,-121.368014,"WGS84","Ozone","2022-06-21","03:00","2022-06-21","11:00",0.013,"Parts per million",0.005,NA,"","FEM",87,"INSTRUMENTAL - ULTRA VIOLET ABSORPTION","California","Sacramento","2023-04-20"
8108,6,67,6,44201,1,38.613779,-121.368014,"WGS84","Ozone","2022-06-21","04:00","2022-06-21","12:00",0.011,"Parts per million",0.005,NA,"","FEM",87,"INSTRUMENTAL - ULTRA VIOLET ABSORPTION","California","Sacramento","2023-04-20"
8109,6,67,6,44201,1,38.613779,-121.368014,"WGS84","Ozone","2022-06-21","05:00","2022-06-21","13:00",0.013,"Parts per million",0.005,NA,"","FEM",87,"INSTRUMENTAL - ULTRA VIOLET ABSORPTION","California","Sacramento","2023-04-20"
8110,6,67,6,44201,1,38.613779,-121.368014,"WGS84","Ozone","2022-06-21","06:00","2022-06-21","14:00",0.021,"Parts per million",0.005,NA,"","FEM",87,"INSTRUMENTAL - ULTRA VIOLET ABSORPTION","California","Sacramento","2023-04-20"
8111,6,67,6,44201,1,38.613779,-121.368014,"WGS84","Ozone","2022-06-21","07:00","2022-06-21","15:00",0.028,"Parts per million",0.005,NA,"","FEM",87,"INSTRUMENTAL - ULTRA VIOLET ABSORPTION","California","Sacramento","2023-04-20"
8112,6,67,6,44201,1,38.613779,-121.368014,"WGS84","Ozone","2022-06-21","08:00","2022-06-21","16:00",0.033,"Parts per million",0.005,NA,"","FEM",87,"INSTRUMENTAL - ULTRA VIOLET ABSORPTION","California","Sacramento","2023-04-20"
8113,6,67,6,44201,1,38.613779,-121.368014,"WGS84","Ozone","2022-06-21","09:00","2022-06-21","17:00",0.04,"Parts per million",0.005,NA,"","FEM",87,"INSTRUMENTAL - ULTRA VIOLET ABSORPTION","California","Sacramento","2023-04-20"
8114,6,67,6,44201,1,38.613779,-121.368014,"WGS84","Ozone","2022-06-21","10:00","2022-06-21","18:00",0.047,"Parts per million",0.005,NA,"","FEM",87,"INSTRUMENTAL - ULTRA VIOLET ABSORPTION","California","Sacramento","2023-04-20"
8115,6,67,6,44201,1,38.613779,-121.368014,"WGS84","Ozone","2022-06-21","11:00","2022-06-21","19:00",0.049,"Parts per million",0.005,NA,"","FEM",87,"INSTRUMENTAL - ULTRA VIOLET ABSORPTION","California","Sacramento","2023-04-20"
8116,6,67,6,44201,1,38.613779,-121.368014,"WGS84","Ozone","2022-06-21","12:00","2022-06-21","20:00",0.051,"Parts per million",0.005,NA,"","FEM",87,"INSTRUMENTAL - ULTRA VIOLET ABSORPTION","California","Sacramento","2023-04-20"
8117,6,67,6,44201,1,38.613779,-121.368014,"WGS84","Ozone","2022-06-21","13:00","2022-06-21","21:00",0.055,"Parts per million",0.005,NA,"","FEM",87,"INSTRUMENTAL - ULTRA VIOLET ABSORPTION","California","Sacramento","2023-04-20"
8118,6,67,6,44201,1,38.613779,-121.368014,"WGS84","Ozone","2022-06-21","14:00","2022-06-21","22:00",0.06,"Parts per million",0.005,NA,"","FEM",87,"INSTRUMENTAL - ULTRA VIOLET ABSORPTION","California","Sacramento","2023-04-20"
8119,6,67,6,44201,1,38.613779,-121.368014,"WGS84","Ozone","2022-06-21","15:00","2022-06-21","23:00",0.061,"Parts per million",0.005,NA,"","FEM",87,"INSTRUMENTAL - ULTRA VIOLET ABSORPTION","California","Sacramento","2023-04-20"
8120,6,67,6,44201,1,38.613779,-121.368014,"WGS84","Ozone","2022-06-21","16:00","2022-06-22","00:00",0.063,"Parts per million",0.005,NA,"","FEM",87,"INSTRUMENTAL - ULTRA VIOLET ABSORPTION","California","Sacramento","2023-04-20"
8121,6,67,6,44201,1,38.613779,-121.368014,"WGS84","Ozone","2022-06-21","17:00","2022-06-22","01:00",0.063,"Parts per million",0.005,NA,"","FEM",87,"INSTRUMENTAL - ULTRA VIOLET ABSORPTION","California","Sacramento","2023-04-20"
8122,6,67,6,44201,1,38.613779,-121.368014,"WGS84","Ozone","2022-06-21","18:00","2022-06-22","02:00",0.06,"Parts per million",0.005,NA,"","FEM",87,"INSTRUMENTAL - ULTRA VIOLET ABSORPTION","California","Sacramento","2023-04-20"
8123,6,67,6,44201,1,38.613779,-121.368014,"WGS84","Ozone","2022-06-21","19:00","2022-06-22","03:00",0.054,"Parts per million",0.005,NA,"","FEM",87,"INSTRUMENTAL - ULTRA VIOLET ABSORPTION","California","Sacramento","2023-04-20"
8124,6,67,6,44201,1,38.613779,-121.368014,"WGS84","Ozone","2022-06-21","20:00","2022-06-22","04:00",0.039,"Parts per million",0.005,NA,"","FEM",87,"INSTRUMENTAL - ULTRA VIOLET ABSORPTION","California","Sacramento","2023-04-20"
8125,6,67,6,44201,1,38.613779,-121.368014,"WGS84","Ozone","2022-06-21","21:00","2022-06-22","05:00",0.022,"Parts per million",0.005,NA,"","FEM",87,"INSTRUMENTAL - ULTRA VIOLET ABSORPTION","California","Sacramento","2023-04-20"
8126,6,67,6,44201,1,38.613779,-121.368014,"WGS84","Ozone","2022-06-21","22:00","2022-06-22","06:00",0.017,"Parts per million",0.005,NA,"","FEM",87,"INSTRUMENTAL - ULTRA VIOLET ABSORPTION","California","Sacramento","2023-04-20"
8127,6,67,6,44201,1,38.613779,-121.368014,"WGS84","Ozone","2022-06-21","23:00","2022-06-22","07:00",0.01,"Parts per million",0.005,NA,"","FEM",87,"INSTRUMENTAL - ULTRA VIOLET ABSORPTION","California","Sacramento","2023-04-20"
8146,6,67,6,44201,1,38.613779,-121.368014,"WGS84","Ozone","2022-06-23","00:00","2022-06-23","08:00",0.04,"Parts per million",0.005,NA,"","FEM",87,"INSTRUMENTAL - ULTRA VIOLET ABSORPTION","California","Sacramento","2023-04-20"
8147,6,67,6,44201,1,38.613779,-121.368014,"WGS84","Ozone","2022-06-23","01:00","2022-06-23","09:00",0.037,"Parts per million",0.005,NA,"","FEM",87,"INSTRUMENTAL - ULTRA VIOLET ABSORPTION","California","Sacramento","2023-04-20"
8148,6,67,6,44201,1,38.613779,-121.368014,"WGS84","Ozone","2022-06-23","02:00","2022-06-23","10:00",0.038,"Parts per million",0.005,NA,"","FEM",87,"INSTRUMENTAL - ULTRA VIOLET ABSORPTION","California","Sacramento","2023-04-20"
8149,6,67,6,44201,1,38.613779,-121.368014,"WGS84","Ozone","2022-06-23","03:00","2022-06-23","11:00",0.037,"Parts per million",0.005,NA,"","FEM",87,"INSTRUMENTAL - ULTRA VIOLET ABSORPTION","California","Sacramento","2023-04-20"
8150,6,67,6,44201,1,38.613779,-121.368014,"WGS84","Ozone","2022-06-23","04:00","2022-06-23","12:00",0.033,"Parts per million",0.005,NA,"","FEM",87,"INSTRUMENTAL - ULTRA VIOLET ABSORPTION","California","Sacramento","2023-04-20"
8151,6,67,6,44201,1,38.613779,-121.368014,"WGS84","Ozone","2022-06-23","05:00","2022-06-23","13:00",0.034,"Parts per million",0.005,NA,"","FEM",87,"INSTRUMENTAL - ULTRA VIOLET ABSORPTION","California","Sacramento","2023-04-20"
8152,6,67,6,44201,1,38.613779,-121.368014,"WGS84","Ozone","2022-06-23","06:00","2022-06-23","14:00",0.03,"Parts per million",0.005,NA,"","FEM",87,"INSTRUMENTAL - ULTRA VIOLET ABSORPTION","California","Sacramento","2023-04-20"
8153,6,67,6,44201,1,38.613779,-121.368014,"WGS84","Ozone","2022-06-23","07:00","2022-06-23","15:00",0.037,"Parts per million",0.005,NA,"","FEM",87,"INSTRUMENTAL - ULTRA VIOLET ABSORPTION","California","Sacramento","2023-04-20"
8154,6,67,6,44201,1,38.613779,-121.368014,"WGS84","Ozone","2022-06-23","08:00","2022-06-23","16:00",0.047,"Parts per million",0.005,NA,"","FEM",87,"INSTRUMENTAL - ULTRA VIOLET ABSORPTION","California","Sacramento","2023-04-20"
8155,6,67,6,44201,1,38.613779,-121.368014,"WGS84","Ozone","2022-06-23","09:00","2022-06-23","17:00",0.058,"Parts per million",0.005,NA,"","FEM",87,"INSTRUMENTAL - ULTRA VIOLET ABSORPTION","California","Sacramento","2023-04-20"
8156,6,67,6,44201,1,38.613779,-121.368014,"WGS84","Ozone","2022-06-23","10:00","2022-06-23","18:00",0.068,"Parts per million",0.005,NA,"","FEM",87,"INSTRUMENTAL - ULTRA VIOLET ABSORPTION","California","Sacramento","2023-04-20"
8157,6,67,6,44201,1,38.613779,-121.368014,"WGS84","Ozone","2022-06-23","11:00","2022-06-23","19:00",0.071,"Parts per million",0.005,NA,"","FEM",87,"INSTRUMENTAL - ULTRA VIOLET ABSORPTION","California","Sacramento","2023-04-20"
8158,6,67,6,44201,1,38.613779,-121.368014,"WGS84","Ozone","2022-06-23","12:00","2022-06-23","20:00",0.071,"Parts per million",0.005,NA,"","FEM",87,"INSTRUMENTAL - ULTRA VIOLET ABSORPTION","California","Sacramento","2023-04-20"
8159,6,67,6,44201,1,38.613779,-121.368014,"WGS84","Ozone","2022-06-23","13:00","2022-06-23","21:00",0.068,"Parts per million",0.005,NA,"","FEM",87,"INSTRUMENTAL - ULTRA VIOLET ABSORPTION","California","Sacramento","2023-04-20"
8160,6,67,6,44201,1,38.613779,-121.368014,"WGS84","Ozone","2022-06-23","14:00","2022-06-23","22:00",0.07,"Parts per million",0.005,NA,"","FEM",87,"INSTRUMENTAL - ULTRA VIOLET ABSORPTION","California","Sacramento","2023-04-20"
8161,6,67,6,44201,1,38.613779,-121.368014,"WGS84","Ozone","2022-06-23","15:00","2022-06-23","23:00",0.073,"Parts per million",0.005,NA,"","FEM",87,"INSTRUMENTAL - ULTRA VIOLET ABSORPTION","California","Sacramento","2023-04-20"
8162,6,67,6,44201,1,38.613779,-121.368014,"WGS84","Ozone","2022-06-23","16:00","2022-06-24","00:00",0.071,"Parts per million",0.005,NA,"","FEM",87,"INSTRUMENTAL - ULTRA VIOLET ABSORPTION","California","Sacramento","2023-04-20"
8163,6,67,6,44201,1,38.613779,-121.368014,"WGS84","Ozone","2022-06-23","17:00","2022-06-24","01:00",0.069,"Parts per million",0.005,NA,"","FEM",87,"INSTRUMENTAL - ULTRA VIOLET ABSORPTION","California","Sacramento","2023-04-20"
8164,6,67,6,44201,1,38.613779,-121.368014,"WGS84","Ozone","2022-06-23","18:00","2022-06-24","02:00",0.065,"Parts per million",0.005,NA,"","FEM",87,"INSTRUMENTAL - ULTRA VIOLET ABSORPTION","California","Sacramento","2023-04-20"
8165,6,67,6,44201,1,38.613779,-121.368014,"WGS84","Ozone","2022-06-23","19:00","2022-06-24","03:00",0.059,"Parts per million",0.005,NA,"","FEM",87,"INSTRUMENTAL - ULTRA VIOLET ABSORPTION","California","Sacramento","2023-04-20"
8166,6,67,6,44201,1,38.613779,-121.368014,"WGS84","Ozone","2022-06-23","20:00","2022-06-24","04:00",0.049,"Parts per million",0.005,NA,"","FEM",87,"INSTRUMENTAL - ULTRA VIOLET ABSORPTION","California","Sacramento","2023-04-20"
8167,6,67,6,44201,1,38.613779,-121.368014,"WGS84","Ozone","2022-06-23","21:00","2022-06-24","05:00",0.04,"Parts per million",0.005,NA,"","FEM",87,"INSTRUMENTAL - ULTRA VIOLET ABSORPTION","California","Sacramento","2023-04-20"
8168,6,67,6,44201,1,38.613779,-121.368014,"WGS84","Ozone","2022-06-23","22:00","2022-06-24","06:00",0.035,"Parts per million",0.005,NA,"","FEM",87,"INSTRUMENTAL - ULTRA VIOLET ABSORPTION","California","Sacramento","2023-04-20"
8169,6,67,6,44201,1,38.613779,-121.368014,"WGS84","Ozone","2022-06-23","23:00","2022-06-24","07:00",0.032,"Parts per million",0.005,NA,"","FEM",87,"INSTRUMENTAL - ULTRA VIOLET ABSORPTION","California","Sacramento","2023-04-20"
8297,6,67,6,44201,1,38.613779,-121.368014,"WGS84","Ozone","2022-07-01","00:00","2022-07-01","08:00",0.022,"Parts per million",0.005,NA,"","FEM",87,"INSTRUMENTAL - ULTRA VIOLET ABSORPTION","California","Sacramento","2023-04-20"
8298,6,67,6,44201,1,38.613779,-121.368014,"WGS84","Ozone","2022-07-01","01:00","2022-07-01","09:00",0.023,"Parts per million",0.005,NA,"","FEM",87,"INSTRUMENTAL - ULTRA VIOLET ABSORPTION","California","Sacramento","2023-04-20"
8299,6,67,6,44201,1,38.613779,-121.368014,"WGS84","Ozone","2022-07-01","02:00","2022-07-01","10:00",0.023,"Parts per million",0.005,NA,"","FEM",87,"INSTRUMENTAL - ULTRA VIOLET ABSORPTION","California","Sacramento","2023-04-20"
8300,6,67,6,44201,1,38.613779,-121.368014,"WGS84","Ozone","2022-07-01","03:00","2022-07-01","11:00",0.023,"Parts per million",0.005,NA,"","FEM",87,"INSTRUMENTAL - ULTRA VIOLET ABSORPTION","California","Sacramento","2023-04-20"
8301,6,67,6,44201,1,38.613779,-121.368014,"WGS84","Ozone","2022-07-01","04:00","2022-07-01","12:00",0.022,"Parts per million",0.005,NA,"","FEM",87,"INSTRUMENTAL - ULTRA VIOLET ABSORPTION","California","Sacramento","2023-04-20"
8302,6,67,6,44201,1,38.613779,-121.368014,"WGS84","Ozone","2022-07-01","05:00","2022-07-01","13:00",0.022,"Parts per million",0.005,NA,"","FEM",87,"INSTRUMENTAL - ULTRA VIOLET ABSORPTION","California","Sacramento","2023-04-20"
8303,6,67,6,44201,1,38.613779,-121.368014,"WGS84","Ozone","2022-07-01","06:00","2022-07-01","14:00",0.025,"Parts per million",0.005,NA,"","FEM",87,"INSTRUMENTAL - ULTRA VIOLET ABSORPTION","California","Sacramento","2023-04-20"
8304,6,67,6,44201,1,38.613779,-121.368014,"WGS84","Ozone","2022-07-01","07:00","2022-07-01","15:00",0.025,"Parts per million",0.005,NA,"","FEM",87,"INSTRUMENTAL - ULTRA VIOLET ABSORPTION","California","Sacramento","2023-04-20"
8305,6,67,6,44201,1,38.613779,-121.368014,"WGS84","Ozone","2022-07-01","08:00","2022-07-01","16:00",0.028,"Parts per million",0.005,NA,"","FEM",87,"INSTRUMENTAL - ULTRA VIOLET ABSORPTION","California","Sacramento","2023-04-20"
8306,6,67,6,44201,1,38.613779,-121.368014,"WGS84","Ozone","2022-07-01","09:00","2022-07-01","17:00",0.031,"Parts per million",0.005,NA,"","FEM",87,"INSTRUMENTAL - ULTRA VIOLET ABSORPTION","California","Sacramento","2023-04-20"
8307,6,67,6,44201,1,38.613779,-121.368014,"WGS84","Ozone","2022-07-01","10:00","2022-07-01","18:00",0.037,"Parts per million",0.005,NA,"","FEM",87,"INSTRUMENTAL - ULTRA VIOLET ABSORPTION","California","Sacramento","2023-04-20"
8308,6,67,6,44201,1,38.613779,-121.368014,"WGS84","Ozone","2022-07-01","11:00","2022-07-01","19:00",0.043,"Parts per million",0.005,NA,"","FEM",87,"INSTRUMENTAL - ULTRA VIOLET ABSORPTION","California","Sacramento","2023-04-20"
8309,6,67,6,44201,1,38.613779,-121.368014,"WGS84","Ozone","2022-07-01","12:00","2022-07-01","20:00",0.047,"Parts per million",0.005,NA,"","FEM",87,"INSTRUMENTAL - ULTRA VIOLET ABSORPTION","California","Sacramento","2023-04-20"
8310,6,67,6,44201,1,38.613779,-121.368014,"WGS84","Ozone","2022-07-01","13:00","2022-07-01","21:00",0.048,"Parts per million",0.005,NA,"","FEM",87,"INSTRUMENTAL - ULTRA VIOLET ABSORPTION","California","Sacramento","2023-04-20"
8311,6,67,6,44201,1,38.613779,-121.368014,"WGS84","Ozone","2022-07-01","14:00","2022-07-01","22:00",0.05,"Parts per million",0.005,NA,"","FEM",87,"INSTRUMENTAL - ULTRA VIOLET ABSORPTION","California","Sacramento","2023-04-20"
8312,6,67,6,44201,1,38.613779,-121.368014,"WGS84","Ozone","2022-07-01","15:00","2022-07-01","23:00",0.047,"Parts per million",0.005,NA,"","FEM",87,"INSTRUMENTAL - ULTRA VIOLET ABSORPTION","California","Sacramento","2023-04-20"
8313,6,67,6,44201,1,38.613779,-121.368014,"WGS84","Ozone","2022-07-01","16:00","2022-07-02","00:00",0.046,"Parts per million",0.005,NA,"","FEM",87,"INSTRUMENTAL - ULTRA VIOLET ABSORPTION","California","Sacramento","2023-04-20"
8314,6,67,6,44201,1,38.613779,-121.368014,"WGS84","Ozone","2022-07-01","17:00","2022-07-02","01:00",0.044,"Parts per million",0.005,NA,"","FEM",87,"INSTRUMENTAL - ULTRA VIOLET ABSORPTION","California","Sacramento","2023-04-20"
8315,6,67,6,44201,1,38.613779,-121.368014,"WGS84","Ozone","2022-07-01","18:00","2022-07-02","02:00",0.039,"Parts per million",0.005,NA,"","FEM",87,"INSTRUMENTAL - ULTRA VIOLET ABSORPTION","California","Sacramento","2023-04-20"
8316,6,67,6,44201,1,38.613779,-121.368014,"WGS84","Ozone","2022-07-01","19:00","2022-07-02","03:00",0.034,"Parts per million",0.005,NA,"","FEM",87,"INSTRUMENTAL - ULTRA VIOLET ABSORPTION","California","Sacramento","2023-04-20"
